,Comment,label
257,Mote londerolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,1
258,Says the one who googles his facts before every standuprolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
259,I thought this Chooo had left stand up comedy..,1
260,Is there a worst commentator compared to Sanjay Manjeraker ? Answer is Parthiv Patel..,1
261,Binod,1
262,i wasted 11min of my life on thispleading_face what was this nauseated_face,0
263,Kunal your Roasting skills are equal to hairs on your head ! OOHHHHHHHHHHH victory_hand_light_skin_tone,2
264,"Kamra roasting Carry

Indians be like :- Chal Chal Apne Baap Ko Maat Sikha",2
265,"121K dislikes...

Ambani ji ka IT Cell bura maan gaya yaar",1
266,oye crandeep face_with_tears_of_joy,1
267,This is the best Roast I have had ever seen  in YouTube.... I loved it... If kunal is Sashi Tharoor then Carry minati is  sambit patra,1
268,"Modi ka jola, lalit Modi, nirav Modi 
Se heavy hoga,",1
269,This like dislike ratio shows in which direction our nation is headed to . God save our future generations and the present ones folded_hands,0
270,fat ti h bande k samne bjp k spoke persons ki aane m,1
271,Are you carry lover?,0
272,Maulana aur Kothe ke karamchari me jyada antar nahi hotarolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_with_tears_of_joyface_with_tears_of_joy,1
273,"*First-ever roast in my life* ...

*I didn't laugh at all*
*My face was like* neutral_face",0
274,#Munjali randi hai,2
275,This is what happens to stand up comedians when they're unemployed,0
276,"Sheeeee, yakkkk..Kuch bhi.. I m not watching this completely ... Bye",1
277,Kunal kamra's stand up show feels like 2 or more grandpa's debating about political issues,0
278,"Carryminati : Don't teach father how to make babiessmiling_face_with_sunglasses
#OOHHHOOOOO.....",1
279,The biggest mistake this youtuber has done in life.,0
280,Beta maza aaya kaya carry ka laykarrolling_on_the_floor_laughing,0
281,Lo hamne 2m unlike de diyerolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,2
282,Now no one would come here to see how many dislikes this video has . Rip dislikes zipper-mouth_facezipper-mouth_face,0
283,"Mr Faisu: I have the most number of dislikes on youtube
Kunal Kamra: Hold my Takla",1
284,man_facepalming_light_skin_toneman_facepalming_light_skin_tonetu sachmain 200 rupey main bikegha mithai ke dukan pea kunal kamra,1
285,"After seeing that much dislike ''Dhinchak Pooja'' be like
: Finally a worthy opponentflexed_bicepsOur fight will be legendary.",1
286,No phissu biaa harm in this video face_with_tears_of_joyface_with_tears_of_joy,1
287,"Who are here after # 2.4M #dislikes
#kunal Kamra",0
288,"bruh carry's audience is like , if carry ' roasts ' you , its okay ,  but YOU CANNOT ROAST CARRY",0
289,"folded_handsfolded_handsएक बार पूरा जरूर पढ़ना दोस्तों,
किसी ने मुझे चैलेंज किया है कि तुम हिन्दुओं मे एकता नहीं है, तुम चाहे किसी भी भगवान का कसम दे दो और मुझे 1 महीने 1 k subscriber कर के दिखा, तो मैं मानूंगा की तुम मे एकता है, तो जो भी भाई मेरा कमेंट देख रहे हैं, क्या आप लोग मेरा साथ दोगे तुम्हें भगवान राम की कसम folded_handsfolded_hands",1
290,Bhai pehle to jitna dis likes hai utna tere subscribers karle rolling_on_the_floor_laughing,0
291,"I am a big fan of carryminati but for that I am not disliking your video brother
You have roasted him well and I appreciate your effort and all I can do to appreciate you is to give you a like on this vedio.",0
292,Aur tereko mil gaya 2.4 million dislikes face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
293,"Just one question he can ask to any of these diggez..jinke pravchan inhone sunney hain...but never asked..
1. Akhilesh/Mulayam- kahaan se aaye itney paise...muzafarpur me uttarakhand ki mahilaaon ke saath jo rape kiya tha SP karyakartaaon ne lead by Mulayam me uska kya. Kaise gaaon kr gaaon 10th me paas kiye jaatey they votes ke liye.10th me Voting age tak aa jaatey they fail ho ho ke.
2. Mayawati- ek bhi statue ka kuchh puchh ho.
3. Rahul Gandhi- kuchh bhi puchh lo...ussey kuchh nahi pata.
4. Laloo- bihar ka hi hisaab maang leta..uska khud ka pradrsh tha.
5. Mamta- kaise democarcy ka galaa ghonta jab khud pe cartoon bana..

Sirf ek sawaal kisi bhi above se puchh leta...chalo Manmohan ya Soniya se puchh leta..Modi..koi Aadi kaal se nahii hai kursi pe.
Haan magar jause barkha dutt ne maana hai ki kuchh reporters jinko vip suvidhaayein milti thi..kunbey ke saath wo band ho gai hain...aur uska malaal hai.",1
294,The first video of my life when I'm feeling great to dislike face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
295,Binod,1
296,Waaah modi ji waah,0
297,Video is good but u should know who u r frying beaming_face_with_smiling_eyesface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,0
298,Carry ke chamche kaam pe lag gaye face_with_tears_of_joyface_with_tears_of_joy,2
299,"Moral of the video : how can we roast ourself by pretending that we roasting anyone face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy.   In short, Bhai karwa li beijatti. 

Now say .....ohhhhhhhhhhhhhh",0
300,Sir Ye toh tatti h...,2
301,"Chaar chavanni Ghode pe, Kuna Kamra mere Loude Pesmiling_face_with_open_handssmiling_face_with_open_hands",2
302,binod,1
303,"This coming from a guy who has made his career by making jokes on BJP...
Sahi haiface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",1
304,Proud To Be A Gujrati red_heart,1
305,carry minati be like:baap ko ch*dna ni sikhate face_with_tears_of_joy,2
306,"Amul : the taste of india 
Colgate : the paste of india 
Tiktok : the waste of india face_with_tears_of_joy",1
307,Binod,1
308,"चिड़िया उड़ तोता उड़ के खेलमे जब कोई गधी उड़ाता है तो बहुत मार पड़ती है।
समझ आयाface_with_tears_of_joy",1
309,oye crandeep face_with_tears_of_joy,1
310,Pick two different emojis and shoutout me I Love you abudaya,1
311,Chapri YOUTUBER BHadva AGAYAGA,2
312,Ya video likes ka lia thi ka dislikes ka lia. I am confused.thinking_face,0
313,Mark my words this video is going to break the record of most disliked videothumbs_upfolded_handsrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
314,Hagg diya yarr in logo ne ( subs ),2
315,I always Had this kind of thoughts but never got right words but now kamra said everything without a breath. Thank him so much weary_faceface_with_steam_from_nose,0
316,"I was following congress party ,but after watching this video i will follow BJP because this men always criticize everyone and he always says only congress congress..",1
317,Bhai andbhakto ki kya jali ho girolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingfolded_handsfolded_hands,1
318,"Honestly You probably deserved the Aviation ban.
I was wrong to support you in that lol face_with_tears_of_joy

Also I watched the whole video like this neutral_face",0
319,OK_hand,0
320,Ticktok for nala log,1
321,binod,1
322,2:33 ye acha tha,0
323,2 million vala 31 million vale ko roast karega face_with_tears_of_joyrolling_on_the_floor_laughing,0
324,"""Kya chutiyap hai? Khaak sundar dikh raha hai, waisa hi to dikh raha hai.. Pyaar ho jaega... Faltu me upar chada diya..."" rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing",2
325,"1:48 I agree on this, because the comment section has 1000X better content then your vdo bruh.",0
326,I am carry fan from last 5 years but the way kamra roasted him without using cuss words is owsm,0
327,Oooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooòòoooooooooooooiiiiiiiiiiiuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyytttttttttttttttttttttttttttttþtttttttttttttttrrrrrrrrrrrrrrrrrrrrtttttttttttttþttrrrrrrrrrrrrrrrtttttrrrrrrrrrrrrttrrrrrrrrŕrrrreeeeeeeeeeererrreeeererrrrrrrrreeeeee,1
328,"When you think people are forgetting yourelieved_face.
.
.
Memers ab keh ke lenge iski... smirking_facesmirking_face",2
329,This video shows how desperate kunal is to get into the controversy,0
330,"Carry : Aaji land mera
Karma : Views : 8.1M  
Karma : Like : ap khud ja kar cheak krloface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy
Karma : Dislikes : 2M
karma : Comment : 418K pura galiyose bhara huarolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing
#karma play with your YouTube channel kunal karmaface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",0
331,"Kamra : dad! I lost my career after roasting Carry.
Dad : which career?

Public : oooooooooooooooo",0
332,"Kunal.. You shouldn't have come into this YouTube Vs TikTok shit..
You are an intellectual person.. 
Bachhon ko krne do ye sb yaar..",0
333,Sach ko kabhi koi samaz na nahi chahta,0
334,Binod,1
335,Bs ek line face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyApne baap ko sikhaayega,1
336,kamra roast ka baap hain,2
337,"Kunal added those oohhss so that you can understand when to laugh
So nice of himbeaming_face_with_smiling_eyes",0
338,Is video pe muje chahiye 4 million  deslikegrinning_squinting_facegrinning_squinting_facegrinning_squinting_face,0
339,"School Attendance - 40%
Classes Attendance - 30%
Tusion Attendance - 20%
CARRYMINATI Videos Attendance - 1001%",0
340,"apni baat pe he ohh wala meme dal raha hai
dislike dekh apne",0
341,Dislikes to aapkaa kamraa hi bharr gayaarolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
342,Aisa lg rha hai ki inko Carry vs Kunal video chahiyerolling_on_the_floor_laughingface_with_tears_of_joyfire Ft jayegi bhai,0
343,"Kamra parents be like :
Khas hum us raat jaldi so jate to aj.....!!
"" OOOHHHHHHHHHH ""
face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy",2
344,Came here to see dislikes after recent Kamra tweet rolling_on_the_floor_laughing,0
345,carry ko roast kia tik hai pr kam se kam maja to aane dia retha kuch bhi chutiya heez bana di,2
346,Shaka laka boom boom ki  tisri bhai mil gya rolling_on_the_floor_laughingrolling_on_the_floor_laughing thuk bhai thuku,2
347,BHAI PAKISTAN CHALE JA NA.....,1
348,Your roast is not that good But far more than carry.Carry is quite rough and don't know what he is doing....,0
349,"""""""Who found oxyzen and start breathing breathing randomly are real, real legends""""""heart_suitheart_suitIndia",1
350,The most boring roasting I have ever watched! I have watched it and given this chutiya a view just because of carry!  Carry you’re best so far,2
351,"Aisa kuch galat nhi bol kunal ne
Carry ko dekho ek baar kuch aata hai usko gali dend ke alwa?",0
352,"Bhai kesa laga bhai 2m dislike leke  
Baap baap hota hai 
Carry terr papa",0
353,Sooo sad that i cant see the dislike countunamused_faceface_with_tears_of_joy,0
354,"Beta bap ko rost kar raha hey
Bap ko mat sikha roasting(carry)",0
355,I wish i could dislike this video ×100,0
356,Damn it feels good to be a gangsta. smiling_face_with_sunglasses,1
357,"Arrey Bhai ye Ohhhhhhhhh laganey ka Kya Matlab jab tuney joke he nahi maraman_baldsaley takley 








Ohhhhhhhhh hhhhface_with_tears_of_joysmiling_face_with_sunglassessmiling_face_with_sunglassessmiling_face_with_sunglassessmiling_face_with_sunglasses",2
358,Proud To Be A Gujaratired_heart,1
359,Guys if you put colours in shit it will still remain shit pile_of_poo,1
360,Issko bolte hai g***d mai dum,2
361,Binod,1
362,Was this a roast or just a OHHOHOHOHOHOHHHOH,0
363,"OMG 2.5 million dislikes astonished_faceperson_facepalming
Kya jaroorat thi ye sb krne ki.slightly_smiling_facewinking_face
Waise ye naya record h aapka.grinning_face_with_sweat",0
364,"*Agar ye ek Roast tha to*
*""Icecream khaungi kashmir jaungi""* *Song oscar winning hai*",0
365,Abe jiska pura career modiji ko gali de kr chl rha wo to carry k popularity ka fyda to uthyega hi na rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing. behti ganga m hath dhone aya h ye lockdown m kharche chalane k liye,1
366,12:10 abortion?,1
367,rolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
368,Typical chhapri carry fan dislike krne me busy hai,2
369,"Even though I am Gujarati I still didn't get it why gujju's literally eat everything with sugar lol, where I live, most of the people just love spicy food and hate some sweets face_with_tears_of_joy
Btw Love your stand up's, hope we will see some more dark humor jokes from you. Love from Gujarat",1
370,"Carry fan requirments:
Under 13
Has a gaming Chanel where he streams pubg
Unemployed 
Has no future in life
Don't know what comedy is",0
371,Rahul Gandhi seeing him : Finally a worthy opponent,0
372,Who is coming again'  again for see dislike face_with_tears_of_joy,0
373,He got more dislikes than his subscribers I have seen this first time face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingrolling_on_the_floor_laughing,0
374,BATMAN.,1
375,Gonna make new record of most disliked videoface_with_tears_of_joyface_with_tears_of_joy,0
376,8:10 lol,0
377,"I want my 11:34 min of my life back. 
Not a single joke .",0
378,oye crandeep face_with_tears_of_joy,1
379,"Kunal took Modi's words seriously that he himself added ""ohhh"" sound in the background instead of being dependent on audience.Thus,he is atmanirbhar.face_with_tears_of_joyface_with_tears_of_joy",0
380,This is the first video I ever saw with more dislikes than likes,0
381,CARRY SHOULD TAKE LESSONS FROM A PERSON WHO HAS BUILT A CAREER BY JUST DICTATING THE DAILY NEWS AND LAUGHING AT THE END OF IT AHAHAHA,0
382,Binod,1
383,"Beta tere career khatam hone 10 sec bhi laga kya? 

Ab chilla na ohhhhhhh face_with_tears_of_joyface_with_tears_of_joyrolling_on_the_floor_laughingrolling_on_the_floor_laughingface_with_tears_of_joy",1
384,"8:15 after 2.4million likes 
Pela gaya carry ka fans sa ab chuprolling_on_the_floor_laughingrolling_on_the_floor_laughing",0
385,You took 10min to roast carry and carry roast you in 30 sec and better then you,0
386,"1) Kamra after seeing the dislikes on this video -“ Mai madharchoddd hu jo yaha aya. Waqt badal diya, jazbaat badal goya”

2) When the total likes on the comments are higher than the likes on the video. It’s like going to kamra’s stand up show and turn it into an open mic ceremony.",2
